id,target
11395,3
11396,2
11397,4
11398,2
11399,3
11400,8
11401,3
11402,2
11403,4
11404,8
11405,5
11406,5
11407,8
11408,8
11409,8
11410,8
11411,4
11412,7
11413,8
11414,3
11415,8
11416,3
11417,4
11418,3
11419,8
11420,1
11421,1
11422,4
11423,6
11424,2
11425,7
11426,1
11427,5
11428,2
11429,7
11430,6
11431,1
11432,3
11433,8
11434,3
11435,6
11436,2
11437,8
11438,4
11439,7
11440,3
11441,7
11442,3
11443,3
11444,7
11445,5
11446,1
11447,8
11448,7
11449,4
11450,4
11451,2
11452,4
11453,7
11454,5
11455,7
11456,1
11457,1
11458,2
11459,3
11460,7
11461,1
11462,6
11463,5
11464,6
11465,8
11466,7
11467,4
11468,6
11469,5
11470,7
11471,7
11472,4
11473,8
11474,8
11475,3
11476,1
11477,8
11478,3
11479,6
11480,1
11481,1
11482,4
11483,1
11484,8
11485,7
11486,4
11487,7
11488,3
11489,2
11490,1
11491,2
11492,5
11493,5
11494,6
11495,4
11496,3
11497,3
11498,1
11499,4
11500,8
11501,4
11502,1
11503,8
11504,3
11505,2
11506,1
11507,1
11508,4
11509,6
11510,2
11511,8
11512,4
11513,2
11514,4
11515,6
11516,7
11517,1
11518,7
11519,4
11520,3
11521,8
11522,4
11523,3
11524,5
11525,6
11526,2
11527,2
11528,3
11529,1
11530,5
11531,1
11532,7
11533,1
11534,5
11535,5
11536,5
11537,6
11538,4
11539,5
11540,5
11541,3
11542,4
11543,5
11544,6
11545,8
11546,4
11547,2
11548,2
11549,1
11550,1
11551,7
11552,8
11553,1
11554,2
11555,2
11556,6
11557,4
11558,1
11559,1
11560,3
11561,2
11562,1
11563,6
11564,8
11565,8
11566,2
11567,5
11568,6
11569,2
11570,6
11571,7
11572,2
11573,6
11574,1
11575,4
11576,6
11577,2
11578,6
11579,8
11580,1
11581,2
11582,4
11583,3
11584,6
11585,4
11586,5
11587,2
11588,3
11589,6
11590,2
11591,8
11592,6
11593,1
11594,2
11595,8
11596,4
11597,8
11598,8
11599,6
11600,1
11601,7
11602,3
11603,7
11604,4
11605,5
11606,7
11607,2
11608,2
11609,1
11610,1
11611,8
11612,8
11613,4
11614,8
11615,4
11616,3
11617,8
11618,1
11619,4
11620,4
11621,1
11622,5
11623,1
11624,3
11625,4
11626,8
11627,3
11628,7
11629,4
11630,3
11631,7
11632,6
11633,1
11634,4
11635,6
11636,8
11637,1
11638,2
11639,1
11640,8
11641,7
11642,1
11643,7
11644,5
11645,3
11646,5
11647,2
11648,4
11649,3
11650,4
11651,1
11652,1
11653,4
11654,7
11655,1
11656,4
11657,3
11658,4
11659,6
11660,3
11661,5
11662,6
11663,8
11664,5
11665,8
11666,2
11667,6
11668,4
11669,4
11670,2
11671,4
11672,3
11673,4
11674,3
11675,6
11676,5
11677,3
11678,1
11679,4
11680,8
11681,7
11682,5
11683,4
11684,8
11685,8
11686,5
11687,7
11688,4
11689,8
11690,5
11691,2
11692,6
11693,2
11694,3
11695,8
11696,7
11697,6
11698,1
11699,6
11700,8
11701,6
11702,6
11703,1
11704,2
11705,6
11706,2
11707,8
11708,1
11709,2
11710,7
11711,7
11712,4
11713,1
11714,5
11715,5
11716,2
11717,8
11718,7
11719,7
11720,5
11721,3
11722,7
11723,3
11724,6
11725,2
11726,7
11727,6
11728,5
11729,3
11730,2
11731,6
11732,7
11733,6
11734,7
11735,4
11736,7
11737,8
11738,8
11739,2
11740,2
11741,5
11742,5
11743,2
11744,3
11745,2
11746,8
11747,7
11748,2
11749,5
11750,4
11751,3
11752,6
11753,1
11754,3
11755,2
11756,3
11757,4
11758,6
11759,1
11760,1
11761,4
11762,2
11763,7
11764,1
11765,6
11766,8
11767,4
11768,6
11769,8
11770,4
11771,3
11772,6
11773,7
11774,1
11775,1
11776,5
11777,1
11778,3
11779,4
11780,7
11781,3
11782,7
11783,3
11784,8
11785,2
11786,5
11787,7
11788,5
11789,4
11790,6
11791,5
11792,4
11793,5
11794,8
11795,7
11796,1
11797,5
11798,5
11799,6
11800,8
11801,5
11802,5
11803,7
11804,4
11805,3
11806,3
11807,4
11808,6
11809,7
11810,8
11811,2
11812,4
11813,7
11814,5
11815,2
11816,2
11817,8
11818,2
11819,3
11820,8
11821,7
11822,7
11823,8
11824,3
11825,1
11826,6
11827,2
11828,2
11829,5
11830,3
11831,5
11832,3
11833,3
11834,2
11835,4
11836,6
11837,3
11838,6
11839,7
11840,5
11841,1
11842,1
11843,1
11844,5
11845,7
11846,6
11847,7
11848,3
11849,6
11850,1
11851,2
11852,7
11853,2
11854,4
11855,2
11856,2
11857,1
11858,6
11859,3
11860,8
11861,3
11862,3
11863,6
11864,7
11865,3
11866,2
11867,6
11868,7
11869,4
11870,7
11871,8
11872,5
11873,8
11874,6
11875,2
11876,6
11877,4
11878,8
11879,2
11880,3
11881,5
11882,5
11883,1
11884,6
11885,1
11886,6
11887,8
11888,5
11889,1
11890,5
11891,5
11892,6
11893,7
11894,3
11895,2
11896,8
11897,6
11898,5
11899,3
11900,8
11901,5
11902,5
11903,3
11904,8
11905,4
11906,5
11907,7
11908,4
11909,3
11910,8
11911,6
11912,2
11913,7
11914,7
11915,1
11916,5
11917,3
11918,3
11919,6
11920,3
11921,8
11922,5
11923,6
11924,8
11925,1
11926,8
11927,8
11928,3
11929,6
11930,7
11931,1
11932,2
11933,3
11934,8
11935,1
11936,1
11937,3
11938,2
11939,6
11940,7
11941,1
11942,8
11943,7
11944,2
11945,3
11946,6
11947,8
11948,4
11949,7
11950,3
11951,3
11952,4
11953,8
11954,5
11955,5
11956,5
11957,2
11958,2
11959,3
11960,2
11961,6
11962,7
11963,4
11964,5
11965,1
11966,7
11967,3
11968,1
11969,2
11970,7
11971,5
11972,8
11973,7
11974,8
11975,7
11976,5
11977,7
11978,6
11979,3
11980,4
11981,1
11982,3
11983,2
11984,2
11985,4
11986,1
11987,2
11988,3
11989,6
11990,3
11991,7
11992,3
11993,5
11994,2
11995,5
11996,1
11997,5
11998,4
11999,4
12000,7
12001,6
12002,5
12003,1
12004,3
12005,4
12006,5
12007,5
12008,8
12009,2
12010,2
12011,5
12012,3
12013,3
12014,5
12015,6
12016,7
12017,5
12018,7
12019,1
12020,3
12021,7
12022,7
12023,2
12024,4
12025,3
12026,3
12027,3
12028,1
12029,2
12030,7
12031,2
12032,6
12033,7
12034,1
12035,1
12036,6
12037,7
12038,4
12039,4
12040,4
12041,6
12042,7
12043,4
12044,3
12045,5
12046,6
12047,5
12048,4
12049,4
12050,2
12051,1
12052,8
12053,8
12054,7
12055,4
12056,3
12057,2
12058,1
12059,6
12060,1
12061,5
12062,8
12063,6
12064,4
12065,2
12066,8
12067,3
12068,4
12069,7
12070,2
12071,6
12072,8
12073,8
12074,2
12075,3
12076,5
12077,8
12078,5
12079,1
12080,1
12081,5
12082,2
12083,1
12084,8
12085,1
12086,6
12087,1
12088,6
12089,6
12090,5
12091,2
12092,4
12093,3
12094,8
12095,4
12096,5
12097,8
12098,1
12099,5
12100,2
12101,7
12102,2
12103,7
12104,1
12105,1
12106,2
12107,6
12108,4
12109,5
12110,6
12111,1
12112,2
12113,1
12114,3
12115,6
12116,6
12117,6
12118,8
12119,8
12120,2
12121,6
12122,3
12123,3
12124,4
12125,5
12126,7
12127,4
12128,4
12129,1
12130,3
12131,7
12132,2
12133,1
12134,3
12135,2
12136,6
12137,7
12138,2
12139,5
12140,6
12141,3
12142,5
12143,8
12144,7
12145,5
12146,1
12147,8
12148,8
12149,7
12150,4
12151,8
12152,1
12153,7
12154,5
12155,1
12156,5
12157,6
12158,8
12159,7
12160,4
12161,5
12162,1
12163,6
12164,5
12165,3
12166,8
12167,2
12168,1
12169,5
12170,7
12171,1
12172,8
12173,1
12174,5
12175,5
12176,5
12177,4
12178,3
12179,6
12180,6
12181,6
12182,4
12183,8
12184,7
12185,8
12186,2
12187,1
12188,6
12189,2
12190,1
12191,2
12192,1
12193,2
12194,1
12195,2
12196,1
12197,7
12198,7
12199,3
12200,7
12201,2
12202,4
12203,6
12204,3
12205,7
12206,1
12207,7
12208,3
12209,6
12210,5
12211,3
12212,5
12213,2
12214,3
12215,4
12216,6
12217,1
12218,5
12219,1
12220,2
12221,5
12222,6
12223,3
12224,2
12225,1
12226,7
12227,5
12228,3
12229,7
12230,1
12231,8
12232,1
12233,4
12234,8
12235,4
12236,4
12237,7
12238,5
12239,7
12240,2
12241,4
12242,3
12243,6
12244,1
12245,5
12246,4
12247,2
12248,8
12249,4
12250,2
12251,5
12252,5
12253,7
12254,4
12255,1
12256,5
12257,8
12258,3
12259,4
12260,7
12261,1
12262,2
12263,3
12264,2
12265,1
12266,6
12267,6
12268,5
12269,6
12270,5
12271,8
12272,2
12273,5
12274,6
12275,7
12276,4
12277,3
12278,3
12279,2
12280,3
12281,1
12282,8
12283,1
12284,6
12285,1
12286,3
12287,5
12288,1
12289,2
12290,1
12291,2
12292,7
12293,5
12294,2
12295,6
12296,1
12297,2
12298,7
12299,7
12300,1
12301,2
12302,2
12303,6
12304,5
12305,6
12306,4
12307,1
12308,3
12309,4
12310,3
12311,1
12312,5
12313,2
12314,8
12315,8
12316,6
12317,5
12318,2
12319,6
12320,5
12321,7
12322,3
12323,7
12324,7
12325,1
12326,2
12327,3
12328,4
12329,1
12330,3
12331,6
12332,3
12333,7
12334,7
12335,3
12336,5
12337,8
12338,6
12339,6
12340,1
12341,1
12342,2
12343,4
12344,2
12345,8
12346,5
12347,8
12348,8
12349,1
12350,4
12351,4
12352,2
12353,4
12354,6
12355,2
12356,1
12357,2
12358,1
12359,5
12360,6
12361,1
12362,3
12363,7
12364,3
12365,5
12366,5
12367,2
12368,1
12369,6
12370,4
12371,6
12372,8
12373,8
12374,7
12375,6
12376,7
12377,2
12378,3
12379,8
12380,5
12381,8
12382,2
12383,3
12384,1
12385,3
12386,1
12387,1
12388,3
12389,5
12390,2
12391,5
12392,7
12393,4
12394,2
12395,8
12396,7
12397,8
12398,3
12399,5
12400,1
12401,7
12402,3
12403,2
12404,7
12405,8
12406,5
12407,7
12408,3
12409,5
12410,5
12411,6
12412,1
12413,8
12414,2
12415,1
12416,1
12417,1
12418,7
12419,3
12420,7
12421,1
12422,3
12423,6
12424,1
12425,4
12426,5
12427,4
12428,8
12429,3
12430,1
12431,7
12432,1
12433,8
12434,8
12435,5
12436,5
12437,4
12438,4
12439,3
12440,6
12441,2
12442,1
12443,1
12444,6
12445,2
12446,6
12447,7
12448,1
12449,3
12450,6
12451,8
12452,2
12453,2
12454,8
12455,3
12456,1
12457,2
12458,3
12459,1
12460,3
12461,3
12462,1
12463,2
12464,5
12465,6
12466,5
12467,6
12468,2
12469,4
12470,1
12471,7
12472,4
12473,6
12474,2
12475,4
12476,5
12477,7
12478,7
12479,8
12480,2
12481,6
12482,8
12483,7
12484,4
12485,3
12486,1
12487,2
12488,2
12489,5
12490,7
12491,8
12492,8
12493,4
12494,2
12495,2
12496,5
12497,3
12498,8
12499,2
12500,3
12501,7
12502,5
12503,1
12504,7
12505,5
12506,5
12507,5
12508,7
12509,5
12510,2
12511,1
12512,7
12513,3
12514,8
12515,5
12516,4
12517,4
12518,4
12519,3
12520,3
12521,8
12522,4
12523,5
12524,7
12525,5
12526,7
12527,4
12528,3
12529,6
12530,4
12531,2
12532,3
12533,3
12534,6
12535,5
12536,8
12537,1
12538,2
12539,8
12540,8
12541,4
12542,6
12543,7
12544,6
12545,4
12546,3
12547,6
12548,3
12549,3
12550,2
12551,7
12552,2
12553,5
12554,3
12555,6
12556,7
12557,2
12558,6
12559,3
12560,3
12561,1
12562,2
12563,8
12564,3
12565,2
12566,5
12567,8
12568,7
12569,5
12570,5
12571,6
12572,5
12573,5
12574,2
12575,5
12576,2
12577,2
12578,8
12579,6
12580,8
12581,8
12582,6
12583,5
12584,6
12585,5
12586,5
12587,8
12588,6
12589,7
12590,7
12591,7
12592,6
12593,2
12594,4
12595,6
12596,1
12597,6
12598,6
12599,3
12600,7
12601,8
12602,1
12603,3
12604,8
12605,8
12606,5
12607,7
12608,7
12609,6
12610,3
12611,6
12612,3
12613,6
12614,1
12615,6
12616,6
12617,6
12618,3
12619,1
12620,3
12621,4
12622,4
12623,7
12624,5
12625,3
12626,1
12627,6
12628,5
12629,6
12630,3
12631,8
12632,2
12633,2
12634,1
12635,3
12636,6
12637,3
12638,6
12639,3
12640,1
12641,1
12642,7
12643,3
12644,7
12645,6
12646,7
12647,4
12648,6
12649,1
12650,3
12651,4
12652,8
12653,6
12654,5
12655,6
12656,5
12657,3
12658,7
12659,4
12660,1
12661,4
12662,6
12663,3
12664,7
12665,6
12666,1
12667,4
12668,8
12669,7
12670,5
12671,4
12672,5
12673,8
12674,3
12675,7
12676,6
12677,7
12678,1
12679,8
12680,6
12681,1
12682,7
12683,8
12684,6
12685,6
12686,3
12687,3
12688,7
12689,5
12690,7
12691,7
12692,6
12693,2
12694,7
12695,5
12696,3
12697,2
12698,5
12699,7
12700,4
12701,3
12702,1
12703,4
12704,6
12705,6
12706,3
12707,2
12708,7
12709,4
12710,5
12711,7
12712,2
12713,3
12714,3
12715,1
12716,2
12717,8
12718,5
12719,3
12720,5
12721,7
12722,2
12723,6
12724,7
12725,4
12726,3
12727,8
12728,2
12729,8
12730,7
12731,1
12732,5
12733,5
12734,3
12735,8
12736,7
12737,5
12738,4
12739,2
12740,7
12741,5
12742,1
12743,6
12744,8
12745,3
12746,5
12747,6
12748,3
12749,6
12750,5
12751,5
12752,7
12753,3
12754,3
12755,6
12756,5
12757,5
12758,8
12759,6
12760,7
12761,2
12762,8
12763,1
12764,5
12765,4
12766,1
12767,7
12768,8
12769,1
12770,7
12771,6
12772,7
12773,7
12774,3
12775,5
12776,3
12777,2
12778,7
12779,4
12780,8
12781,7
12782,1
12783,2
12784,8
12785,8
12786,4
12787,3
12788,3
12789,2
12790,8
12791,2
12792,4
12793,5
12794,8
12795,6
12796,1
12797,8
12798,5
12799,8
12800,1
12801,1
12802,7
12803,6
12804,7
12805,1
12806,6
12807,8
12808,8
12809,2
12810,5
12811,2
12812,8
12813,4
12814,5
12815,5
12816,1
12817,1
12818,8
12819,2
12820,5
12821,6
12822,3
12823,3
12824,2
12825,4
12826,6
12827,4
12828,7
12829,8
12830,2
12831,1
12832,7
12833,8
12834,4
12835,1
12836,3
12837,8
12838,5
12839,3
12840,8
12841,3
12842,4
12843,2
12844,7
12845,7
12846,6
12847,4
12848,8
12849,6
12850,2
12851,2
12852,8
12853,2
12854,7
12855,4
12856,4
12857,4
12858,7
12859,1
12860,4
12861,8
12862,1
12863,2
12864,4
12865,1
12866,2
12867,4
12868,7
12869,3
12870,5
12871,1
12872,2
12873,3
12874,8
12875,6
12876,2
12877,2
12878,8
12879,6
12880,3
12881,4
12882,7
12883,3
12884,6
12885,7
12886,8
12887,8
12888,5
12889,4
12890,4
12891,2
12892,2
12893,8
12894,6
12895,7
12896,7
12897,4
12898,3
12899,1
12900,5
12901,8
12902,8
12903,1
12904,8
12905,5
12906,3
12907,6
12908,5
12909,8
12910,8
12911,1
12912,8
12913,6
12914,8
12915,2
12916,7
12917,8
12918,6
12919,3
12920,3
12921,8
12922,2
12923,5
12924,8
12925,1
12926,3
12927,4
12928,6
12929,7
12930,2
12931,6
12932,6
12933,3
12934,3
12935,3
12936,4
12937,4
12938,8
12939,1
12940,2
12941,8
12942,3
12943,2
12944,4
12945,7
12946,5
12947,6
12948,6
12949,6
12950,2
12951,3
12952,4
12953,3
12954,7
12955,8
12956,8
12957,1
12958,8
12959,5
12960,2
12961,7
12962,6
12963,5
12964,4
12965,7
12966,4
12967,8
12968,4
12969,6
12970,6
12971,2
12972,4
12973,3
12974,2
12975,6
12976,3
12977,2
12978,1
12979,7
12980,3
12981,3
12982,5
12983,2
12984,6
12985,5
12986,3
12987,7
12988,1
12989,4
12990,8
12991,7
12992,7
12993,4
12994,5
12995,3
12996,4
12997,1
12998,5
12999,3
13000,2
13001,8
13002,8
13003,2
13004,4
13005,3
13006,6
13007,7
13008,8
13009,2
13010,3
13011,7
13012,5
13013,6
13014,2
13015,3
13016,2
13017,5
13018,3
13019,5
13020,7
13021,1
13022,1
13023,8
13024,3
13025,3
13026,7
13027,6
13028,8
13029,2
13030,5
13031,3
13032,7
13033,2
13034,7
13035,4
13036,8
13037,2
13038,6
13039,2
13040,1
13041,8
13042,8
13043,6
13044,8
13045,6
13046,2
13047,1
13048,5
13049,8
13050,3
13051,1
13052,1
13053,6
13054,1
13055,4
13056,5
13057,7
13058,7
13059,3
13060,4
13061,2
13062,4
13063,2
13064,3
13065,5
13066,8
13067,6
13068,4
13069,5
13070,7
13071,4
13072,4
13073,5
13074,5
13075,2
13076,7
13077,1
13078,3
13079,1
13080,6
13081,6
13082,3
13083,6
13084,2
13085,6
13086,7
13087,7
13088,8
13089,1
13090,8
13091,2
13092,6
13093,1
13094,7
13095,8
13096,3
13097,1
13098,7
13099,7
13100,7
13101,1
13102,7
13103,8
13104,8
13105,3
13106,2
13107,7
13108,1
13109,6
13110,8
13111,7
13112,8
13113,7
13114,3
13115,7
13116,5
13117,2
13118,3
13119,8
13120,4
13121,4
13122,7
13123,8
13124,4
13125,6
13126,1
13127,1
13128,8
13129,2
13130,1
13131,1
13132,5
13133,7
13134,6
13135,5
13136,4
13137,7
13138,4
13139,4
13140,3
13141,7
13142,2
13143,3
13144,6
13145,7
13146,6
13147,4
13148,4
13149,5
13150,8
13151,7
13152,6
13153,6
13154,8
13155,8
13156,8
13157,3
13158,5
13159,1
13160,5
13161,7
13162,2
13163,5
13164,8
13165,5
13166,2
13167,3
13168,2
13169,4
13170,7
13171,1
13172,6
13173,2
13174,1
13175,7
13176,4
13177,1
13178,4
13179,8
13180,4
13181,5
13182,6
13183,3
13184,1
13185,5
13186,6
13187,7
13188,4
13189,5
13190,2
13191,6
13192,4
13193,5
13194,1
13195,5
13196,7
13197,5
13198,6
13199,4
13200,3
13201,7
13202,3
13203,4
13204,4
13205,6
13206,3
13207,7
13208,4
13209,4
13210,7
13211,5
13212,7
13213,1
13214,5
13215,7
13216,6
13217,2
13218,4
13219,6
13220,7
13221,6
13222,5
13223,4
13224,8
13225,1
13226,4
13227,6
13228,1
13229,6
13230,5
13231,5
13232,4
13233,1
13234,2
13235,3
13236,4
13237,8
13238,7
13239,7
13240,6
13241,5
13242,2
13243,3
13244,4
13245,6
13246,3
13247,4
13248,7
13249,4
13250,4
13251,7
13252,4
13253,2
13254,2
13255,6
13256,7
13257,6
13258,3
13259,1
13260,3
13261,6
13262,2
13263,2
13264,3
13265,4
13266,2
13267,8
13268,3
13269,1
13270,7
13271,2
13272,4
13273,7
13274,8
13275,7
13276,1
13277,5
13278,4
13279,7
13280,5
13281,7
13282,6
13283,5
13284,6
13285,8
13286,7
13287,1
13288,6
13289,3
13290,8
13291,6
13292,6
13293,4
13294,7
13295,1
13296,5
13297,7
13298,4
13299,7
13300,7
13301,4
13302,3
13303,5
13304,2
13305,6
13306,6
13307,5
13308,4
13309,3
13310,8
13311,3
13312,3
13313,3
13314,1
13315,1
13316,2
13317,5
13318,6
13319,2
13320,3
13321,7
13322,1
13323,7
13324,7
13325,3
13326,8
13327,4
13328,2
13329,7
13330,6
13331,8
13332,7
13333,6
13334,7
13335,4
13336,6
13337,4
13338,7
13339,6
13340,4
13341,3
13342,8
13343,2
13344,8
13345,4
13346,1
13347,3
13348,2
13349,1
13350,6
13351,7
13352,3
13353,3
13354,4
13355,5
13356,8
13357,1
13358,5
13359,5
13360,2
13361,5
13362,5
13363,6
13364,4
13365,8
13366,7
13367,2
13368,4
13369,1
13370,4
13371,8
13372,7
13373,5
13374,8
13375,4
13376,4
13377,5
13378,5
13379,5
13380,4
13381,7
13382,7
13383,7
13384,3
13385,6
13386,6
13387,8
13388,1
13389,4
13390,5
13391,3
13392,7
13393,1
13394,5
13395,1
13396,1
13397,7
13398,2
13399,4
13400,7
13401,8
13402,2
13403,4
13404,2
13405,4
13406,5
13407,1
13408,2
13409,1
13410,2
13411,6
13412,4
13413,4
13414,1
13415,1
13416,8
13417,3
13418,6
13419,2
13420,6
13421,2
13422,4
13423,5
13424,3
13425,3
13426,7
13427,7
13428,8
13429,5
13430,8
13431,5
13432,6
13433,7
13434,8
13435,2
13436,4
13437,7
13438,3
13439,6
13440,5
13441,2
13442,2
13443,1
13444,3
13445,6
13446,8
13447,5
13448,7
13449,7
13450,4
13451,6
13452,6
13453,2
13454,7
13455,7
13456,3
13457,5
13458,5
13459,6
13460,6
13461,4
13462,1
13463,8
13464,1
13465,5
13466,5
13467,6
13468,3
13469,2
13470,5
13471,5
13472,2
13473,4
13474,5
13475,7
13476,5
13477,8
13478,4
13479,8
13480,8
13481,8
13482,7
13483,2
13484,6
13485,4
13486,5
13487,3
13488,1
13489,6
13490,4
13491,8
13492,6
13493,4
13494,4
13495,1
13496,6
13497,6
13498,2
13499,6
13500,6
13501,5
13502,8
13503,8
13504,5
13505,5
13506,5
13507,3
13508,8
13509,8
13510,8
13511,2
13512,5
13513,4
13514,8
13515,5
13516,5
13517,4
13518,8
13519,6
13520,2
13521,1
13522,5
13523,1
13524,7
13525,1
13526,7
13527,1
13528,1
13529,6
13530,8
13531,3
13532,8
13533,4
13534,1
13535,6
13536,2
13537,1
13538,6
13539,5
13540,3
13541,2
13542,3
13543,4
13544,1
13545,6
13546,1
13547,8
13548,7
13549,7
13550,2
13551,6
13552,2
13553,2
13554,2
13555,4
13556,5
13557,5
13558,7
13559,5
13560,8
13561,1
13562,4
13563,5
13564,1
13565,1
13566,4
13567,3
13568,7
13569,2
13570,8
13571,1
13572,2
13573,3
13574,1
13575,1
13576,1
13577,7
13578,2
13579,1
13580,7
13581,8
13582,7
13583,1
13584,7
13585,3
13586,3
13587,7
13588,4
13589,8
13590,1
13591,8
13592,4
13593,7
13594,7
13595,4
13596,1
13597,5
13598,4
13599,6
13600,5
13601,1
13602,1
13603,7
13604,7
13605,1
13606,8
13607,2
13608,1
13609,1
13610,2
13611,1
13612,2
13613,8
13614,6
13615,6
13616,8
13617,5
13618,1
13619,8
13620,2
13621,1
13622,8
13623,8
13624,6
13625,3
13626,7
13627,4
13628,3
13629,6
13630,4
13631,6
13632,2
13633,8
13634,4
13635,7
13636,7
13637,5
13638,8
13639,1
13640,1
13641,5
13642,3
13643,2
13644,8
13645,6
13646,3
13647,2
13648,3
13649,1
13650,2
13651,5
13652,3
13653,6
13654,2
13655,6
13656,4
13657,6
13658,3
13659,7
13660,6
13661,4
13662,4
13663,7
13664,7
13665,6
13666,4
13667,2
13668,4
13669,4
13670,4
13671,8
13672,8
13673,3
13674,3
13675,4
13676,1
13677,8
13678,4
13679,1
13680,1
13681,8
13682,2
13683,2
13684,5
13685,4
13686,5
13687,5
13688,3
13689,2
13690,6
13691,5
13692,5
13693,7
13694,2
13695,3
13696,2
13697,6
13698,8
13699,5
13700,6
13701,1
13702,1
13703,2
13704,3
13705,8
13706,7
13707,4
13708,5
13709,7
13710,4
13711,8
13712,8
13713,5
13714,3
13715,3
13716,2
13717,6
13718,5
13719,2
13720,1
13721,8
13722,6
13723,7
13724,5
13725,8
13726,8
13727,6
13728,5
13729,1
13730,1
13731,5
13732,6
13733,3
13734,8
13735,3
13736,6
13737,6
13738,7
13739,6
13740,7
13741,3
13742,3
13743,5
13744,4
13745,4
13746,8
13747,3
13748,7
13749,1
13750,4
13751,6
13752,6
13753,7
13754,6
13755,4
13756,6
13757,1
13758,7
13759,4
13760,5
13761,8
13762,4
13763,2
13764,4
13765,8
13766,8
13767,4
13768,4
13769,5
13770,6
13771,2
13772,8
13773,4
13774,5
13775,2
13776,2
13777,4
13778,4
13779,1
13780,8
13781,5
13782,5
13783,3
13784,5
13785,6
13786,5
13787,5
13788,6
13789,1
13790,5
13791,4
13792,5
13793,8
13794,6
13795,5
13796,2
13797,2
13798,4
13799,1
13800,1
13801,6
13802,6
13803,4
13804,6
13805,3
13806,1
13807,8
13808,8
13809,7
13810,4
13811,4
13812,8
13813,7
13814,1
13815,8
13816,4
13817,6
13818,8
13819,4
13820,4
13821,7
13822,6
13823,3
13824,3
13825,6
13826,5
13827,7
13828,1
13829,5
13830,6
13831,4
13832,2
13833,8
13834,3
13835,6
13836,4
13837,5
13838,1
13839,8
13840,5
13841,8
13842,6
13843,1
13844,1
13845,4
13846,4
13847,3
13848,8
13849,8
13850,7
13851,6
13852,3
13853,4
13854,5
13855,2
13856,2
13857,2
13858,2
13859,1
13860,2
13861,2
13862,6
13863,7
13864,5
13865,6
13866,2
13867,2
13868,3
13869,1
13870,1
13871,8
13872,6
13873,7
13874,4
13875,4
13876,2
13877,7
13878,1
13879,3
13880,7
13881,7
13882,7
13883,6
13884,4
13885,8
13886,3
13887,2
13888,2
13889,5
13890,3
13891,4
13892,1
13893,8
13894,7
13895,4
13896,7
13897,4
13898,3
13899,5
13900,7
13901,5
13902,3
13903,1
13904,8
13905,7
13906,8
13907,6
13908,7
13909,3
13910,7
13911,7
13912,6
13913,4
13914,2
13915,1
13916,4
13917,7
13918,1
13919,4
13920,6
13921,6
13922,8
13923,6
13924,5
13925,7
13926,1
13927,5
13928,8
13929,7
13930,2
13931,7
13932,4
13933,5
13934,4
13935,1
13936,1
13937,4
13938,2
13939,2
13940,2
13941,3
13942,3
13943,1
13944,1
13945,3
13946,3
13947,1
13948,3
13949,1
13950,2
13951,3
13952,7
13953,1
13954,4
13955,8
13956,5
13957,8
13958,2
13959,3
13960,5
13961,2
13962,2
13963,8
13964,1
13965,7
13966,2
13967,4
13968,4
13969,2
13970,1
13971,1
13972,8
13973,7
13974,2
13975,4
13976,2
13977,8
13978,1
13979,8
13980,7
13981,1
13982,3
13983,3
13984,2
13985,8
13986,7
13987,8
13988,2
13989,4
13990,1
13991,8
13992,4
13993,6
13994,7
13995,3
13996,7
13997,3
13998,6
13999,5
14000,6
14001,1
14002,8
14003,4
14004,8
14005,7
14006,4
14007,6
14008,6
14009,2
14010,6
14011,3
14012,5
14013,8
14014,2
14015,3
14016,3
14017,1
14018,1
14019,8
14020,5
14021,5
14022,3
14023,4
14024,6
14025,2
14026,4
14027,1
14028,1
14029,5
14030,2
14031,8
14032,3
14033,8
14034,8
14035,5
14036,2
14037,8
14038,8
14039,6
14040,2
14041,3
14042,5
14043,5
14044,5
14045,6
14046,7
14047,4
14048,5
14049,5
14050,2
14051,8
14052,8
14053,8
14054,4
14055,5
14056,5
14057,4
14058,1
14059,8
14060,6
14061,1
14062,4
14063,5
14064,7
14065,8
14066,3
14067,1
14068,7
14069,3
14070,7
14071,6
14072,1
14073,4
14074,4
14075,3
14076,3
14077,3
14078,1
14079,8
14080,4
14081,1
14082,5
14083,2
14084,4
14085,2
14086,1
14087,1
14088,2
14089,7
14090,1
14091,5
14092,6
14093,7
14094,7
14095,4
14096,2
14097,2
14098,6
14099,7
14100,3
14101,2
14102,4
14103,7
14104,3
14105,2
14106,5
14107,4
14108,2
14109,1
14110,5
14111,1
14112,4
14113,3
14114,7
14115,5
14116,3
14117,4
14118,8
14119,7
14120,2
14121,1
14122,6
14123,5
14124,8
14125,8
14126,1
14127,6
14128,6
14129,6
14130,4
14131,1
14132,2
14133,6
14134,5
14135,6
14136,4
14137,7
14138,8
14139,1
14140,5
14141,7
14142,8
14143,8
14144,4
14145,6
14146,6
14147,3
14148,2
14149,7
14150,1
14151,3
14152,2
14153,3
14154,4
14155,5
14156,1
14157,8
14158,6
14159,1
14160,1
14161,7
14162,6
14163,1
14164,8
14165,1
14166,2
14167,7
14168,4
14169,8
14170,6
14171,6
14172,2
14173,6
14174,2
14175,2
14176,4
14177,7
14178,3
14179,3
14180,1
14181,1
14182,2
14183,6
14184,5
14185,7
14186,7
14187,8
14188,4
14189,3
14190,8
14191,1
14192,5
14193,2
